Tempo,X,Y,Theta
4.1249895095825195,-0.021295521567613232,-0.02453902543950778,-253.80319999999992
4.1752543449401855,-0.022046796057774837,-0.02147780051042027,-258.6191999999999
4.225503444671631,-0.022046796057774837,-0.02147780051042027,-262.4719999999999
4.27573299407959,-0.022046796057774837,-0.02147780051042027,-267.28799999999995
4.326021671295166,-0.022061781619956602,-0.019901839441918038,-271.6223999999999
4.376306772232056,-0.02195761725640621,-0.018329253151161712,-275.9567999999999
4.4265453815460205,-0.021748020919196944,-0.016767220106717048,-279.3279999999999
4.476819753646851,-0.0214339399959381,-0.015222800788606362,-283.6623999999999
4.527046203613281,-0.0214339399959381,-0.015222800788606362,-287.5151999999999
4.57728385925293,-0.02091561475201748,-0.013734440349054425,-290.88639999999987
4.627798318862915,-0.02091561475201748,-0.013734440349054425,-294.73919999999987
4.678260803222656,-0.018811503627646473,-0.009500338663351114,-298.11039999999986
4.728545904159546,-0.017233718359694353,-0.006771583439028554,-301.96319999999986
4.778804063796997,-0.014580885915814837,-0.00285784089086859,-306.2975999999999
