Tempo,X,Y,Theta
3.922490119934082,0.40548633488783553,-0.051782564025428426,-93.06993865030671
3.9728000164031982,0.4048886345540004,-0.06121984950088391,-94.17791411042941
4.0231006145477295,0.40392365859961815,-0.07537127797240793,-93.62392638036806
4.073354244232178,0.40291153137480834,-0.0926780633214651,-93.06993865030671
4.123621463775635,0.40189940414999853,-0.10998484867052226,-93.62392638036806
4.173994541168213,0.40070400348232826,-0.1288594196214332,-93.62392638036806
4.2243170738220215,0.3997078362592697,-0.14458822874719235,-93.62392638036806
4.274686336517334,0.39851168590267627,-0.16504170234153262,-93.06993865030671
4.324955701828003,0.3971315124142992,-0.18864186418115603,-93.62392638036806
4.375228643417358,0.3959353620577058,-0.2090953377754963,-93.06993865030671
4.425517559051514,0.39473921170111237,-0.22954881136983657,-93.62392638036806
4.475777626037598,0.39354306134451894,-0.25000228496417687,-93.06993865030671
4.5260303020477295,0.3925302102366175,-0.26888753169199225,-93.06993865030671
4.57633638381958,0.3915318755043772,-0.28935161450829155,-92.51595092024537
4.626702308654785,0.39053354077213687,-0.30981569732459086,-93.06993865030671
4.6769859790802,0.3895206896642354,-0.32870094405240624,-93.06993865030671
4.727236270904541,0.388507838556334,-0.3475861907802216,-93.06993865030671
4.777467489242554,0.3874949874484325,-0.366471437508037,-93.06993865030671
4.82770848274231,0.3864821363405311,-0.3853566842358524,-93.06993865030671
4.877938747406006,0.3855135616709633,-0.4073998673767955,-91.96196319018402
4.928171634674072,0.38508190500580736,-0.4200007346223456,-91.96196319018402
4.9784932136535645,0.38475816250694045,-0.42945138505650815,-91.96196319018402
5.0287580490112305,0.3846502483406515,-0.43260160186789565,-91.96196319018402
5.079032897949219,0.3846502483406515,-0.43260160186789565,-91.96196319018402
5.12932825088501,0.3846502483406515,-0.43260160186789565,-91.96196319018402
5.179617166519165,0.3846502483406515,-0.43260160186789565,-91.96196319018402
5.22984504699707,0.3846502483406515,-0.43260160186789565,-91.96196319018402
5.280057430267334,0.3846502483406515,-0.43260160186789565,-91.96196319018402
5.3302412033081055,0.3846502483406515,-0.43260160186789565,-91.96196319018402
5.380421876907349,0.3846502483406515,-0.43260160186789565,-91.96196319018402
5.430689096450806,0.3845582367747597,-0.4341749459905372,-94.73190184049076
5.481047630310059,0.384146709394946,-0.43730003105205123,-100.27177914110426
5.5313637256622314,0.38343541308496953,-0.4403707913789814,-105.81165644171776
5.581643581390381,0.38243099241990364,-0.4433585414611708,-111.35153374233124
5.631905555725098,0.38243099241990364,-0.4433585414611708,-116.89141104294475
5.682176113128662,0.3816444454811053,-0.44472427268274245,-122.98527607361959
5.732439041137695,0.38072972664239935,-0.4460076928410012,-127.97116564417173
5.782698631286621,0.37867255648299736,-0.44839590605621055,-133.51104294478523
5.833390712738037,0.37527121958794396,-0.45168008145270294,-138.4969325153374
5.883634090423584,0.37159732389277544,-0.4546562184000896,-143.48282208588952
5.93387246131897,0.37159732389277544,-0.4546562184000896,-149.022699386503
5.984109878540039,0.37159732389277544,-0.4546562184000896,-154.56257668711652
6.034351587295532,0.3686887343732158,-0.4558709687582876,-160.10245398773
6.084599494934082,0.36718037089512257,-0.4563278248345994,-166.19631901840484
6.1348488330841064,0.3656349483990876,-0.4566369318795816,-171.182208588957
